Fire_ID,Fire_Name,Year,NW_Cascadia,Fire_Regime,prp_forest,fire_area,log_fire_area,HS_area,HS_prop,HS_forest_area,HS_forest_prop,patch_area_mean,patch_area_AW_mean,patch_area_gt1_mean,patch_area_gt1_AW_mean,log_patch_area_AW_mean,log_patch_area_gt1_AW_mean,beta,psi,n_patches,n_patches_gte1,total_core,log_total_core,SDC,log_SDC
CA3937412284420050809,DEER,2005,0,Low,0.6162593125081689,687.7996751992225,2.837461966398442,436.68,0.6348941643124719,251.91,0.36625489816789136,87.336,426.3373083264632,217.62,427.7456575682382,2.6297533389604006,2.631185609320736,NA,NA,5,2,132.48,2.122478014681511,0.00233019364805756,-2.632607985931833
ID4588011602820050809,BLACKERBY,2005,0,Low,0.7545394006659267,2027.3747412530176,3.306934031384756,55.71,0.02747888629882429,55.71,0.02747888629882429,3.095,15.118982229402262,9.882,16.964426229508195,1.1795225565731466,1.229539175530067,NA,NA,18,5,0.09,-0.721246399047171,0.00838755946590077,-2.0763643877623235
ID4595611496020050810,BOXCAR,2005,0,High,0.8376791742086982,1839.3859006008076,3.2646728531748463,878.9399999999999,0.47784426297543514,786.51,0.42759379624639854,28.35290322580645,608.3920561130452,72.585,613.9192002479851,2.7841835347550687,2.788111216099561,1.3430475007518603,0.00651985588919224,31,12,216.45,2.335558188065861,0.0034534591627807,-2.4617456751678555
ID4482611490820050810,MARBLE,2005,0,Low,0.9662842012356576,509.24500632913856,2.706926778989172,177.75,0.3490461325900866,177.48,0.34851593593298774,11.109375,87.40631392405064,15.905454545454546,88.7899074074074,1.9415428056702388,1.948363603094203,0.8628726625152245,0.1387098896437738,16,11,3.33,0.5352941200427705,0.00770821330659934,-2.11304627577615
OR4531711831520050811,SPRING CREEK,2005,0,Low,0.8834127148477946,434.4489051734436,2.637938707122884,20.88,0.04806088760118787,20.79,0.04785372860290688,3.48,7.722931034482758,4.904999999999999,8.1751376146789,0.8877821566204107,0.9124950720103234,NA,NA,6,4,0,-1,0.01210670063799673,-1.9169741962411693
OR4582911805320050813,BURNT CABIN,2005,0,Low,0.9544186046511628,870.7186189081735,2.9398778312432747,36.99,0.04248215117575312,36.99,0.04248215117575312,2.8453846153846154,11.345912408759125,8.235,12.671311475409835,1.0548394264577146,1.1028215665059888,NA,NA,13,4,0,-1,0.01070921546570838,-1.9702423434906076
MT4770411288820050822,HAZARD LAKE WFU,2005,0,High,0.9298427581628844,2170.128064961902,3.336485363463814,790.02,0.36404303172489005,787.41,0.3628403377262546,14.906037735849056,296.7322146274778,23.66181818181818,300.21350622406635,2.472364697902546,2.4774302267035098,1.445814116018786,0.03761750821962201,53,33,286.02,2.4565482163723926,0.00295066083621691,-2.5300807076212397
OR4228912355220050825,DEER CREEK,2005,0,Low,0.9624103299856528,627.0094142881376,2.7972740616324625,465.75,0.7428118133262478,459.27,0.7324770402712738,116.4375,453.45212173913046,155.19,453.6273670983955,2.656531438337238,2.6566992474309092,NA,NA,4,3,224.82,2.3520280748373654,0.00237331484716055,-2.6246446438668363
ID4510011468620050826,NINE SHOT WFU,2005,0,Low,0.6802610538358533,6922.750573075727,3.840278684249266,2048.67,0.2959329501149124,1710.63,0.24710264828160347,10.141930693069307,375.41679084479193,25.65230769230769,384.3696698452681,2.574513692920817,2.5847491106860923,1.3319906841302191,0.04836767449276748,202,78,562.59,2.750269197038816,0.00303520136066641,-2.5178124917632076
MT4733011459420050828,SEEPAY 2,2005,0,Low,0.6958362738179252,3571.7641687693385,3.5528827762010304,740.61,0.20735131576595084,695.34,0.19467690674538052,10.733478260869566,169.51779438570907,20.76942857142857,172.69723040732944,2.229215293087192,2.2372853727240374,1.4347470260431563,0.0370392595242961,69,35,158.4,2.2000292665537704,0.00416936550178203,-2.3799300313670595
ID4381811588520050903,GREGORY,2005,0,Low,0.7915200888724311,486.44942579460945,2.687037695087314,118.26,0.24310852008268624,110.79,0.227752350244891,6.57,38.246301369863005,22.554,40.08260973663208,1.5825894428275342,1.6029559902374495,NA,NA,18,5,6.48,0.8182258936139555,0.00655702153343399,-2.183293390096455
ID4408611472820050903,VALLEY ROAD,2005,0,Mixed,0.8254798731238351,16511.66255097188,4.217790804356737,11142.54,0.6748284714275576,10077.12,0.6103031701920809,96.89165217391304,8604.177467327918,191.7186206896552,8621.864900932402,3.9347093594428055,3.935601213456486,1.984593837535598,-0.0465241878565308,115,58,4985.28,3.6976982670836542,0.00227494561528074,-2.643028981101722
CA4148912327020050920,WOOLEY,2005,0,Low,0.9964970121574284,1310.8357486452155,3.1175482767961245,118.26,0.09021725271242025,118.26,0.09021725271242026,3.5836363636363635,9.594383561643836,6.3,9.986714285714283,0.982017076583039,0.9994226251328974,-1.1251649786931703,0.7128489618499853,33,18,0,-1,0.01015481632907243,-1.9933279273051323
CA4151212231520060224,HOTLUM,2006,0,Low,0.8176652167812544,1283.116831582347,3.1082662019723353,0.36,2.8056681288799395e-4,0,0,0.18,0.22500000000000003,NA,NA,-0.6478174818886374,NA,NA,NA,2,0,0,-1,NA,NA
WY4406610940720060619,LITTLE VENUS,2006,0,High,0.5902900889057094,13553.091768765416,4.132038378970419,4518.45,0.3333888737043206,4172.04,0.3078293920812167,11.49732824427481,144.6080472064535,19.933183856502243,146.98444300465678,2.1601924614240313,2.167271370974244,1.058245630106568,0.09211083293839718,393,223,373.23,2.5720928903039058,0.00577181543692293,-2.2386875646207227
WY4319610993520060626,JIM CREEK WFU,2006,0,High,0.9309749784296808,1147.1914229591553,3.0596358913088757,314.1,0.27379911818882496,311.58,0.2716024490457627,6.828260869565217,61.05749570200573,20.148,63.43852888624181,1.7857389875633,1.8023531033134053,0.4433531739785377,0.17236004878288785,46,15,21.06,1.3255156633631482,0.0066986964694651,-2.1740097004628023
CA4005312291020060626,HARVEY,2006,0,Low,0.96435915010281,525.5473934667341,2.720611886478411,27.09,0.051546255079495,27.09,0.051546255079495,2.2575,10.244750830564785,5.422499999999999,12.624273858921162,1.0105014000991737,1.1012064071365932,NA,NA,12,4,0,-1,0.01203389028735919,-1.9195939522769456
CA4144612130920060626,HIGH,2006,0,Low,0.7687856870955463,1181.1205005478191,3.072294207565541,412.83,0.34952403231382745,337.77,0.2859742082567679,12.51,67.19684107259647,23.85,68.40857047724751,1.8273488573248633,1.8351105151383365,0.34224509861334595,0.17596905082532086,33,17,26.73,1.428620672671939,0.00605816427676683,-2.217658954257369
WA4884111998320060703,TRIPOD COMPLEX (SPUR PEAK),2006,0,Mixed,0.9052198439069624,46588.85440537704,4.668282031514112,26382.15,0.5662759974831042,25266.69,0.5423333611114476,36.43943370165746,17363.095644634723,80.64443076923077,17477.507764751936,4.23962715756444,4.242479503745584,1.5687545358500803,0.02843027360295355,724,325,9832.86,3.992684272477026,0.00272690388362472,-2.564330169556375
ID4508011580520060705,LICK CREEK WFU,2006,0,Low,0.7441195168467896,566.0305005868006,2.752839833802492,39.78,0.0702788983257268,29.61,0.05231166866326723,1.989,6.376561085972851,3.346363636363636,6.853863080684596,0.8045865244829089,0.8359354242991166,2.0336572426568496,0.05264392766660819,20,11,0,-1,0.01410232578407301,-1.8507092567139387
ID4676111547920060706,BAR CREEK,2006,0,Mixed,0.9428036883602832,673.420733260753,2.828286483305593,20.43,0.03033764627512495,20.43,0.03033764627512495,1.362,2.498986784140969,2.715,2.98889502762431,0.39776395937181713,0.4755106625387572,NA,NA,15,6,0,-1,0.01587106044672917,-1.7993940542926328
WA4811112069920060706,TINPAN,2006,0,Mixed,0.8073972063741884,3660.03896673964,3.563485709151218,1826.46,0.4990274739143035,1663.47,0.4544951611490131,22.54888888888889,340.27077067113436,47.59815789473684,343.6009896999552,2.531824644713103,2.5360544060922963,1.5570183213685156,-0.01029243565590843,81,38,487.17,2.6877696737750454,0.00347778915062115,-2.4586967516885507
ID4513411480420060707,DUNCE WFU,2006,0,Low,0.7056745633081635,2776.1732327878817,3.4434465625380466,380.88,0.13719604940413377,272.79,0.09826115920225176,3.734117647058824,25.579012287334596,8.72341463414634,27.20699547055863,1.4078837705397376,1.4346805843154713,0.6152872271975938,0.23367374037340827,102,41,11.52,1.065206128054312,0.0072216538433013,-2.141363332517757
ID4595511465220060710,BRUSHY,2006,0,High,0.86754846892553,1489.535797953052,3.1730509450580473,369.36,0.2479698712226866,327.42,0.21981344822322949,7.695,49.980482456140344,12.379655172413791,51.40137127099524,1.6988004440078828,1.7109747051330697,1.2165844077576018,0.08074091107966917,48,29,34.11,1.5341530741850626,0.00620760071721169,-2.2070762253659195
ID4587811480420060712,MT. AURA,2006,0,Mixed,0.9544405997693196,624.4750414106567,2.7955150854735886,1.71,0.00273829999056038,1.71,0.00273829999056038,0.4275,0.4689473684210526,NA,NA,-0.3288758969159542,NA,NA,NA,4,0,0,-1,0.04270423274555255,-1.369529076569079
ID4417111509520060718,TRAILHEAD,2006,0,Mixed,0.5562235018667342,1421.5314267083463,3.1527564653596656,747.63,0.5259327975120386,492.03,0.34612671289253816,26.701071428571428,410.9746803900325,61.8975,413.6604689203926,2.6138150663879536,2.616644019928533,1.8472397746102764,-0.07012520643541972,28,12,215.55,2.3337494624819706,0.00256640291320385,-2.5906751604144627
MT4674611331320060718,PACKER GULCH,2006,0,Low,0.6941193897200415,1215.1196037576212,3.084619027477943,241.02,0.19835084485072305,231.12,0.19020349872167916,8.607857142857142,49.83768483943241,13.849411764705884,51.00268348623854,1.6975578593972465,1.7075930269333477,1.2765743860803551,0.06153123946608208,28,17,8.82,0.9503648543761232,0.00672307566029755,-2.1724320012449296
MT4667911391620060718,WOODCHUCK,2006,0,Low,0.9596165612890069,441.73296317599227,2.645159808566268,136.53,0.3090781340345765,135.72,0.3072444470165731,12.411818181818182,38.56930125247198,22.35,39.25836241610738,1.5862417709649657,1.5939321799180624,NA,NA,11,6,1.62,0.23552844690754896,0.00748416969878812,-2.1258563737092113
CA4141412317720060723,UNCLES COMPLEX,2006,0,Low,0.9208936843957076,1535.1883286108323,3.1861616599822487,473.13,0.30819020128177227,436.68,0.28444718596521956,13.1425,186.83032718280387,23.301,189.6710196987254,2.2714473743517933,2.2780009790362628,1.243346836772793,0.06373951933437919,36,20,81.18,1.909983694939844,0.00479012144111427,-2.319653476034865
CA4160912335520060723,TITUS,2006,0,Low,0.9817877785452034,2477.035306354025,3.3939321968343035,663.39,0.2678161261158812,647.19,0.26127604977605506,10.53,177.61605616605615,19.704545454545453,181.19356816608996,2.2494822226426456,2.258142777449226,1.2439077828134038,0.06585694000147539,63,33,76.32,1.88320703335239,0.00563615943553006,-2.2490167300780186
OR4427112168020060723,CASCADE CREST COMPLEX (BLACK CRATER),2006,0,Low,0.99554576144036,3840.7951212413186,3.584421141300174,1298.07,0.33796908166777523,1296.81,0.33764102459619866,20.936612903225807,217.8397178118283,41.49870967741936,219.801218693158,2.338137065749989,2.342030096050376,1.5083452722801185,-0.00722426877101645,62,31,269.46,2.4306554476996647,0.00433447176581637,-2.363063821640914
CA4133612346520060724,ORLEANS COMPLEX,2006,0,Low,0.985190035666518,6460.646020595181,3.810275946656386,346.59000000000003,0.05364633798154921,344.07,0.05325628410892304,3.851,44.910654375486885,6.941489361702128,47.67057931034483,1.6523493830429556,1.678250429664767,1.508752787883115,0.09996694204296044,90,47,29.52,1.4715850541851896,0.00699096563153587,-2.155462832911903
CA4109112300620060724,RUSH,2006,0,Low,0.8723466981132075,2137.592907486967,3.3299249998128624,244.35,0.11431082089772972,206.91,0.0967957927233446,4.6990384615384615,31.789823204419893,9.3456,33.21991525423729,1.5022881126408387,1.521398520208571,0.5132785089579288,0.24835267894340723,52,25,20.16,1.3066394410242617,0.0067802493678625,-2.1687543331100634
CA3966212292720060724,HUNTER,2006,0,Low,0.7917733696012738,6781.097303414477,3.83129997620606,1054.89,0.15556331856038,890.1,0.1312619418618,5.465751295336788,120.1033299206552,12.610125,125.56409938442324,2.079555048586234,2.098865485994012,1.177086807999449,0.100140600353113,193,80,96.39,1.9844823064022628,0.0061549694037955,-2.210774101594697
CA4142612330620060724,HANCOCK,2006,0,Low,0.9871506033297692,9428.859610914562,3.9744591694461167,1079.82,0.11452286326864312,1071.54,0.11364470829108726,5.319310344827586,39.08721453575596,10.26178217821782,40.700069468565474,1.592034722495347,1.6095951504976749,1.246906216639423,0.08881931142024824,203,101,39.15,1.5938396610812713,0.00795683614247855,-2.0992595854038085
OR4446012018320060724,MAXWELL,2006,0,Low,0.9695181606946311,2944.309669443871,3.468983485236802,623.97,0.21192403994579043,619.56,0.21042623553826936,7.703333333333334,183.3412418866292,15.07725,189.66771377406357,2.263260168776276,2.2779934093118364,1.7616100987857983,0.00680630822580205,81,40,68.04,1.8334021292318583,0.00601180041108739,-2.2209954462159103
WA4853211998720060724,TRIPOD COMPLEX (TRIPOD),2006,0,Low,0.909905145670479,24164.5634251701,4.383178953261273,10467.54,0.4331772859217842,9977.13,0.41288269208322215,25.7187714987715,5652.265855415886,56.08994594594594,5701.774947439633,3.7522225807817455,3.756010071441699,1.1484136875262183,0.0883810470311715,407,185,3994.56,3.6014798208446,0.00268778936428874,-2.570604768918604
MT4643211427320060724,GASH CREEK,2006,0,High,0.8678457624187931,3641.9813833296,3.5613377214869377,1991.25,0.5467490880416155,1825.38,0.5012051979055389,45.25568181818182,880.5608583050847,94.40142857142855,884.4761460934308,2.9447593767856475,2.946686124685323,1.8717075760823232,-0.05644163566239577,44,21,562.23,2.7499912535021296,0.00337412078116277,-2.4718393753172383
ID4437211481420060726,POTATO,2006,0,Low,0.7901204603809256,7046.676824669426,3.8479843543011345,3191.13,0.4528560170133391,3010.86,0.4272737454709718,27.043474576271187,1087.8955233099246,48.789692307692306,1094.6842316315235,3.03658718963729,3.0392888623386822,1.7207673294161487,-0.01519094563083227,118,65,805.5,2.906119457545562,0.00362361373476386,-2.440858102882983
WA4829512061020060726,FLICK CREEK,2006,0,Low,0.8393419891592083,2855.753483724491,3.455720715261384,863.55,0.3023895461991183,795.06,0.2784063836501314,11.514,355.3686534653465,26.325,364.27548076923074,2.550679116695428,2.5614299400451253,0.6039894379371606,0.16857260071801122,75,32,190.98,2.281215232611316,0.00412656887749505,-2.384410901586652
ID4492911582220060727,SOUTHFORK COMPLEX (RAINBOW),2006,0,High,0.9148488461808234,1283.979686219532,3.108558152835209,361.8,0.2817801588943053,318.24,0.24785438851996608,12.921428571428573,89.93059701492538,25.322142857142858,91.7640594059406,1.9539074765384132,1.9626726173889004,1.0059566546911602,0.06853902032578069,28,14,37.08,1.5703093854358798,0.00570947596468728,-2.2434037509640667
MT4868111343420060728,RED EAGLE,2006,0,High,0.8837985851246893,13177.871201246788,4.119845258495995,9179.91,0.6966155504032752,8791.65,0.6671525215065239,67.99933333333333,8634.444768772242,152.4465,8665.707380523658,3.936234415833855,3.937804019896892,1.9070040674911948,-0.01925530751188072,135,60,4180.32,3.6212199168274735,0.00225870111688585,-2.646141233389046
CA4074212300420060729,JUNCTION,2006,0,Low,0.5502634914281902,1348.296202770477,3.129785311411128,469.89,0.34850650697856356,243.09,0.18029421094600653,11.187857142857142,122.28634935836048,27.005294117647058,125.14910213683592,2.0873779801007557,2.0974277381758326,1.288389841417494,0.02931199230369254,42,17,53.19,1.7266457202409118,0.00430394596108789,-2.3661331901643137
MT4536911086620060729,BIG CREEK,2006,0,Mixed,0.7098987421487877,5432.45236281276,3.734995926679951,1581.84,0.29118340932509734,1476,0.2717004957289256,12.756774193548388,395.3217637687756,24.3309375,401.573133741764,2.596950724346768,2.6037646497096785,1.2799533078409042,0.06765716909546923,124,64,109.35,2.0392157659039505,0.0061231578912753,-2.213024541735995
ID4472511544520060730,BURNT,2006,0,Mixed,0.8245649534601376,891.0643287277862,2.949909058249029,122.49,0.13746482274168087,121.41,0.13625278903639051,4.083,24.08977957384276,10.382727272727273,25.794255319148935,1.3818328261377486,1.4115229942968328,0.31783970119162686,0.2657065805960119,30,11,3.33,0.5352941200427705,0.00815390264464078,-2.0886344782098005
WY4352111000920060804,PURDY,2006,0,High,0.826237599082706,7222.028511850312,3.858659198645615,2461.32,0.34080729478723704,2392.92,0.33133627153002265,10.385316455696202,115.21063624396665,20.557692307692307,117.88191244153415,2.061492574997186,2.0714471729538286,1.2106693752198388,0.06104685598717288,237,117,292.23,2.465873386571601,0.00545754494306794,-2.2630026791742903
OR4431412180120060805,CASCADE CREST COMPLEX (LAKE GEORGE),2006,0,Mixed,0.9357978093546476,2434.7694515771955,3.3864578441345756,1671.21,0.6863935305732636,1609.38,0.6609989290597825,98.30647058823529,1578.4954693306047,238.25571428571428,1581.7313501699853,3.1982433396982763,3.1991327224951736,NA,NA,17,7,821.25,2.914528261477181,0.002160830579159,-2.6653792828255827
ID4495511537120060806,SOUTHFORK COMPLEX (BISHOP CREEK),2006,0,High,0.9520225294418844,1760.0967131198315,3.2455365319165903,378.18,0.21486319313082688,377.82,0.2146586589155667,10.22108108108108,55.62299857210852,17.69142857142857,56.609258720930235,1.7452543974770427,1.75288746798268,1.1174582653941485,0.07143208355363118,37,21,36.45,1.5628873812938793,0.00609062569834599,-2.2153380894064436
MT4584011441720060807,BARE PEAK,2006,0,High,0.6232412714955706,862.7406983485616,2.935880285636467,273.15,0.3166072964018707,184.05,0.2133317697337152,6.82875,44.79464579901153,11.1675,45.64081934184016,1.65122610687967,1.659353432250252,0.6027644253661022,0.2132866037155285,40,24,36.72,1.566083784167996,0.00467797987912256,-2.329941650505668
ID4788611595620060807,ULM PEAK,2006,0,High,0.9358293930329056,1865.6755321249232,3.270836115905374,757.35,0.40593875352881503,722.88,0.38746287205507335,21.0375,328.2390909090909,57.33692307692308,333.4988577638252,2.516190301138627,2.5230943507931456,1.6251464605851562,-0.0316272273868045,36,13,128.61,2.10961229030846,0.00458232647916995,-2.338913971661064
ID4484111569820060807,SOUTHFORK COMPLEX (COUGAR),2006,0,Low,0.9220444232147122,11303.220867471013,4.053202213895369,1406.79,0.12445921534175557,1353.6,0.1197534769841983,6.699,114.3148608534323,13.745454545454546,118.15914285714288,2.058102692049848,2.072467331882742,1.0987604547383822,0.10734960359528296,210,99,137.16,2.1375439945546524,0.00605986358009958,-2.217537152579068
ID4500811547920060807,SOUTHFORK COMPLEX (VAN METER),2006,0,Mixed,0.83210346742839,1134.8625965174667,3.0549432825101093,479.7,0.42269434332583267,430.11,0.3789974234060327,21.804545454545455,279.0000337711069,67.21714285714286,284.4296786534047,2.4456042558420723,2.4539749106333915,NA,NA,22,7,68.94,1.839100782707153,0.00468124377568818,-2.329638742406087
ID4548411531720060807,TROUT CREEK,2006,0,Low,0.9386671663231528,1440.5283954798967,3.158521823448564,143.64,0.0997134110307821,143.55,0.09965093395620143,7.56,39.00552631578948,12.763636363636364,39.893884615384614,1.591126142370724,1.6009063272320057,0.7275815096832388,0.16113160156979348,19,11,5.4,0.7403626894942439,0.00716002393386822,-2.145085525970144
ID4494111572320060807,SOUTHFORK COMPLEX (KRASSEL),2006,0,Low,0.731722958529286,420.9082346261766,2.624187422345138,3.42,0.00812528650820391,3.42,0.00812528650820391,1.71,1.7857894736842104,1.71,1.7857894736842104,0.25183025869228876,0.25183025869228876,NA,NA,2,2,0,-1,0.01972861841934825,-1.704903327006405
ID4506011548220060807,SOUTHFORK COMPLEX (TWIN LAKES),2006,0,Mixed,0.6852057842046718,486.1377177475188,2.686759317791562,150.29999999999998,0.30917164933509644,115.56,0.2377104178121341,8.35,36.1931497005988,11.436923076923076,36.582384987893455,1.5586263791310646,1.5632720158838846,0.7032387112323684,0.17559114107029222,18,13,5.13,0.7185016888672742,0.00666775473256558,-2.1760203836869274
ID4503311559920060807,SOUTHFORK COMPLEX (SHEEP CREEK WFU),2006,0,Low,0.8054111405835543,848.0213632801673,2.928406793103207,138.95999999999998,0.16386379638184975,135.18,0.1594063615061777,9.925714285714283,46.43160621761658,22.515,47.74455029980013,1.6668137075598175,1.6789238071282484,NA,NA,14,6,19.35,1.2889196056617267,0.00510524770529207,-2.2919831812104428
ID4504311492420060807,LEWIS WFU,2006,0,High,0.9492857142857144,502.5446536446849,2.7011746570773667,78.93,0.15706066998736004,77.58,0.15437434153831736,3.587727272727273,12.598871151653364,4.484117647058824,13.02279811097993,1.10033163443738,1.114704307857218,1.590222742981127,0.11894468853092809,22,17,2.61,0.4329692908744057,0.0084580076324361,-2.072731927285195
ID4451811531020060807,BOUNDARY COMPLEX,2006,0,High,0.7729982466393922,10775.87792776472,4.032452662930365,3967.2,0.3681556181866409,3423.06,0.3176595005016039,12.554430379746837,347.9850204174229,24.862929936305733,353.6563487964586,2.5415605494348754,2.5485814588910225,1.338441278601003,0.04515931529399765,316,157,603.36,2.7806484884267357,0.00477895633127682,-2.3206669379186615
ID4486211480720060807,CUB,2006,0,Low,0.7209484616892025,458.5101890239505,2.6613489910152235,98.28,0.2143463817221002,95.04,0.20728001748950348,7.02,21.085054945054942,10.71,21.49,1.32397473707026,1.3322364154914432,NA,NA,14,9,0.72,-0.08618614761628333,0.00809032976481889,-2.0920337760240217
OR4534012157620060807,MT. HOOD COMPLEX,2006,0,Mixed,0.9957932692307692,748.192938275158,2.874013604847746,128.97,0.17237532379992812,128.7,0.17201445431535045,4.960384615384616,24.653279832519186,8.256,25.65,1.3918747052931528,1.409087369447835,0.22054502065772297,0.33284891406406736,26,15,0.27,-0.431798275933005,0.01032684183346712,-1.9860324746086455
MT4585911433620060808,LAKE OF THE ROCKS,2006,0,Mixed,0.7355573637103336,442.05612871025687,2.645477416049357,143.01,0.3235109541796107,113.58,0.2569356980331458,11.9175,63.72028319697923,15.8,64.08091139240506,1.8042776973019137,1.8067286798845088,NA,NA,12,9,15.03,1.179838928023187,0.00541712014837363,-2.26623153192304
ID4672111517720060808,SLIDE,2006,0,Mixed,0.6090729182523976,591.0616652734186,2.7716327930486013,218.88,0.3703166908967925,131.31,0.22215956086283728,9.94909090909091,88.75013980263157,21.483,90.41335148722244,1.9481690458450316,1.9562325681863095,0.7889882169208355,0.11536311854637528,22,10,2.52,0.4183012913197454,0.00751935558424823,-2.123819377253717
ID4606911466620060808,TWIN BUTTE,2006,0,High,0.8895775360485707,711.8824732409507,2.8524083006088063,262.98,0.3694149103049897,239.4,0.3362914652331528,16.43625,65.94055441478437,43.02,67.17056485355648,1.8191525942822528,1.827179000401584,NA,NA,16,6,17.28,1.2400497721126478,0.0060378258985682,-2.219119414065694
ID4505911568620060808,SOUTHFORK COMPLEX (TAILHOLT CREEK),2006,0,Low,0.7586664543186282,1694.8853996148005,3.229140338528777,65.7,0.03876368279231844,64.17,0.03786096689167541,2.7375,14.543013698630132,6.54,16.166146788990826,1.1626544131986292,1.2086065178844854,NA,NA,24,9,0,-1,0.01308247240945675,-1.8833101725014116
ID4494611564320060808,SOUTHFORK COMPLEX (PHOEBE 2),2006,0,Low,0.9742647058823528,686.096131800133,2.836384970787433,24.03,0.03502424643752429,24.03,0.03502424643752429,2.0025,2.723932584269663,2.58,2.8088372093023257,0.4351963548406058,0.4485265696927117,NA,NA,12,9,0,-1,0.01557090891327742,-1.8076860358262392
MT4736911397820060809,ASHLEY LAKE,2006,0,High,0.9478688798064892,1080.179921519721,3.0334961003158156,247.95,0.22954509249825303,241.02,0.22312949463169568,10.780434782608696,45.00016333938294,16.242,45.78533062430735,1.653214090158987,1.6607263546545874,1.0540177189970767,0.0792119126909925,23,15,23.22,1.3677285460869766,0.00591392084072956,-2.2281244929083837
ID4612911507020060809,SIXTYTWO RIDGE,2006,0,Mixed,0.8529325941056317,617.5234105283386,2.7906534264994036,15.84,0.02565084939281519,15.75,0.02550510593035601,2.262857142857143,4.159431818181818,4.38,4.845205479452055,0.6190340096937438,0.6853121996942957,NA,NA,7,3,0,-1,0.01440029269879407,-1.841628680392304
ID4458911483020060809,MIDDLE FORK COMPLEX,2006,0,Low,0.6876108636524892,13702.466883374143,4.136798761126632,6106.5,0.44564968132922894,5181.84,0.37816840165382,23.577220077220076,1026.3056471628593,45.87954545454546,1034.8420847079803,3.0112767185811555,3.0148740821867532,1.8722423969587831,-0.03322754781750561,259,132,1741.77,3.2410157394262917,0.00320481748776878,-2.4941966982237513
ID4886911697120060810,HUGHES 32 COMPLEX,2006,0,Mixed,0.9964704152164322,1835.779495218236,3.2638205146859898,436.5,0.2377736548082041,435.87,0.2374304763373469,7.794642857142858,54.1306762886598,14.592413793103448,55.81496809868142,1.7334434530396734,1.7467506808541464,0.45002412380678947,0.20010708972589855,56,29,3.87,0.5987905067631151,0.00846468141081686,-2.0723893829924926
MT4753511354520060811,TANGO POINT,2006,0,High,0.8605295033742862,522.1959574951453,2.7178335054717073,288.63,0.5527235434462039,273.78,0.5242859429882607,32.07,180.0278671655753,57.51,180.702676056338,2.255339736322684,2.2569645841486197,NA,NA,9,5,104.13,2.017992737766433,0.00292821623721879,-2.5333968554950146
ID4430011536720060813,RED MOUNTAIN,2006,0,High,0.8641474016335062,13517.541527924071,4.130897712467789,7107.48,0.525796794137278,6603.66,0.48852522378854074,34.00708133971292,2628.881344020666,79.2970786516854,2647.51675066313,3.41977098443272,3.4228387165406375,1.3304601938481846,0.03741204312191094,209,89,2864.52,3.4570670197244855,0.00234428027646514,-2.629990466354671
OR4481611875220060814,SHARPS RIDGE,2006,0,Mixed,0.9488226814031716,2246.1773626484305,3.3514440460386634,1094.58,0.48730791174451105,1082.25,0.48181858565431224,47.590434782608696,1014.7564676862356,108.972,1019.279836471754,3.0063618280321824,3.008293433026219,1.9943255051458368,-0.07745870675940109,23,10,299.7,2.4768316285122607,0.00367101091466224,-2.4352143242482507
WY4478711005120060815,STINKY,2006,0,High,0.8487741375569537,413.5626264645264,2.616541284791872,114.12,0.27594369678805764,112.59,0.2722441361844323,10.374545454545457,25.427981072555205,16.14857142857143,25.66734076433121,1.4053118794892716,1.4093808764158695,NA,NA,11,7,4.23,0.6364878963533654,0.00690664232365532,-2.160733034349285
ID4640911464220060816,RABBIT,2006,0,High,0.9998684902682798,684.315885132096,2.835256621459326,343.62,0.5021365241779676,343.62,0.5021365241779676,24.544285714285714,322.7645154531168,85.05,326.0049523809524,2.508885782586596,2.51322419753844,NA,NA,14,4,45.9,1.662757831681574,0.00504869518304719,-2.2968208492127675
ID4667011502420060816,SLED WFU,2006,0,Mixed,0.9836504161712248,604.9443801848643,2.781715446571128,18.54,0.03064744562852932,18.54,0.03064744562852932,0.927,3.2277669902912622,3.2625,4.382689655172413,0.5089021758383753,0.6417407186991293,NA,NA,20,4,0,-1,0.01921509091612224,-1.716357556332248
MT4801511280120060816,NANNY CREEK,2006,0,High,0.934945471787577,948.045905247118,2.976829366781987,596.07,0.6287353773703903,574.56,0.6060466026170273,37.254375,373.2616352106295,74.17125,374.95797815865313,2.5720133543180657,2.573982598723943,NA,NA,16,8,88.11,1.9455178220778395,0.00478434065558139,-2.3201779051960454
ID4550511588320060816,HEAVENS GATE COMPLEX (BLACK BUTTE),2006,0,Low,0.5695216988238021,12427.813480212868,4.094394726629752,1199.25,0.09649726413334124,1124.73,0.09050103638832012,9.085227272727272,174.0595339587242,19.818305084745763,178.50556496305418,2.24069781637219,2.2516517599164096,1.6390943422255473,0.00599921901140065,132,59,248.4,2.395326393069351,0.0043438375523775,-2.3621264245391966
WY4335611061020060816,HORSE CREEK,2006,0,High,0.6025311025311025,419.95602202116606,2.623203813270409,18.27,0.04350455533908067,17.73,0.04221870641280242,2.61,7.9479310344827585,5.55,8.66772972972973,0.9002540900087985,0.9379053610329952,NA,NA,7,3,0,-1,0.01105749910311269,-1.956343087184515
